"","Latitude....c.Grid_Points_Y.","Longitude....c.Grid_Points_X."
"7189",42.441,113.571
"7190",42.441,115
"7191",42.441,116.429
"7192",42.441,117.857
"7193",42.441,119.286
"7194",42.441,120.714
"7195",42.441,122.143
"7196",42.441,123.571
"7197",42.441,125
"7198",42.441,126.429
"7199",42.441,127.857
"7200",42.441,129.286
"7201",42.441,130.714
"7202",42.441,142.143
"7203",42.441,236.429
"7204",42.441,237.857
"7205",42.441,239.286
"7206",42.441,240.714
"7207",42.441,242.143
"7208",42.441,243.571
"7209",42.441,245
"7210",42.441,246.429
"7211",42.441,247.857
"7212",42.441,249.286
"7213",42.441,250.714
"7214",42.441,252.143
"7215",42.441,253.571
"7216",42.441,255
"7217",42.441,256.429
"7218",42.441,257.857
"7219",42.441,259.286
"7220",42.441,260.714
"7221",42.441,262.143
"7222",42.441,263.571
"7223",42.441,265
"7224",42.441,266.429
"7225",42.441,267.857
"7226",42.441,269.286
"7227",42.441,270.714
"7228",42.441,272.143
"7229",42.441,275
"7230",42.441,276.429
"7231",42.441,277.857
"7232",42.441,280.714
"7233",42.441,282.143
"7234",42.441,283.571
"7235",42.441,285
"7236",42.441,286.429
"7237",42.441,287.857
"7238",42.441,352.143
"7239",42.441,353.571
"7240",42.441,355
"7241",42.441,356.429
"7242",42.441,357.857
"7243",42.441,359.286
"7244",43.456,0.714
"7245",43.456,2.143
"7246",43.456,3.571
"7247",43.456,5
"7248",43.456,6.429
"7249",43.456,10.714
"7250",43.456,12.143
"7251",43.456,13.571
"7252",43.456,17.857
"7253",43.456,19.286
"7254",43.456,20.714
"7255",43.456,22.143
"7256",43.456,23.571
"7257",43.456,25
"7258",43.456,26.429
"7259",43.456,27.857
"7260",43.456,40.714
"7261",43.456,42.143
"7262",43.456,43.571
"7263",43.456,45
"7264",43.456,46.429
"7265",43.456,52.143
"7266",43.456,53.571
"7267",43.456,55
"7268",43.456,56.429
"7269",43.456,57.857
"7270",43.456,59.286
"7271",43.456,60.714
"7272",43.456,62.143
"7273",43.456,63.571
"7274",43.456,65
"7275",43.456,66.429
"7276",43.456,67.857
"7277",43.456,69.286
"7278",43.456,70.714
"7279",43.456,72.143
"7280",43.456,73.571
"7281",43.456,75
"7282",43.456,76.429
"7283",43.456,77.857
"7284",43.456,79.286
"7285",43.456,80.714
"7286",43.456,82.143
"7287",43.456,83.571
"7288",43.456,85
"7289",43.456,86.429
"7290",43.456,87.857
"7291",43.456,89.286
"7292",43.456,90.714
"7293",43.456,92.143
"7294",43.456,93.571
"7295",43.456,95
"7296",43.456,96.429
"7297",43.456,97.857
"7298",43.456,99.286
"7299",43.456,100.714
"7300",43.456,102.143
"7301",43.456,103.571
"7302",43.456,105
"7303",43.456,106.429
"7304",43.456,107.857
"7305",43.456,109.286
"7306",43.456,110.714
"7307",43.456,112.143
"7308",43.456,113.571
"7309",43.456,115
"7310",43.456,116.429
"7311",43.456,117.857
"7312",43.456,119.286
"7313",43.456,120.714
"7314",43.456,122.143
"7315",43.456,123.571
"7316",43.456,125
"7317",43.456,126.429
"7318",43.456,127.857
"7319",43.456,129.286
"7320",43.456,130.714
"7321",43.456,132.143
"7322",43.456,133.571
"7323",43.456,142.143
"7324",43.456,143.571
"7325",43.456,145
"7326",43.456,236.429
"7327",43.456,237.857
"7328",43.456,239.286
"7329",43.456,240.714
"7330",43.456,242.143
"7331",43.456,243.571
"7332",43.456,245
"7333",43.456,246.429
"7334",43.456,247.857
"7335",43.456,249.286
"7336",43.456,250.714
"7337",43.456,252.143
"7338",43.456,253.571
"7339",43.456,255
"7340",43.456,256.429
"7341",43.456,257.857
"7342",43.456,259.286
"7343",43.456,260.714
"7344",43.456,262.143
"7345",43.456,263.571
"7346",43.456,265
"7347",43.456,266.429
"7348",43.456,267.857
"7349",43.456,269.286
"7350",43.456,270.714
"7351",43.456,272.143
"7352",43.456,273.571
"7353",43.456,275
"7354",43.456,276.429
"7355",43.456,279.286
"7356",43.456,283.571
"7357",43.456,285
"7358",43.456,286.429
"7359",43.456,287.857
"7360",43.456,289.286
"7361",43.456,352.143
"7362",43.456,353.571
"7363",43.456,355
"7364",43.456,356.429
"7365",43.456,359.286
"7366",44.47,0.714
"7367",44.47,2.143
"7368",44.47,3.571
"7369",44.47,5
"7370",44.47,6.429
"7371",44.47,7.857
"7372",44.47,9.286
"7373",44.47,10.714
"7374",44.47,12.143
"7375",44.47,15
"7376",44.47,16.429
"7377",44.47,17.857
"7378",44.47,19.286
"7379",44.47,20.714
"7380",44.47,22.143
"7381",44.47,23.571
"7382",44.47,25
"7383",44.47,26.429
"7384",44.47,27.857
"7385",44.47,39.286
"7386",44.47,40.714
"7387",44.47,42.143
"7388",44.47,43.571
"7389",44.47,45
"7390",44.47,46.429
"7391",44.47,50.714
"7392",44.47,52.143
"7393",44.47,53.571
"7394",44.47,55
"7395",44.47,56.429
"7396",44.47,57.857
"7397",44.47,60.714
"7398",44.47,62.143
"7399",44.47,63.571
"7400",44.47,65
"7401",44.47,66.429
"7402",44.47,67.857
"7403",44.47,69.286
"7404",44.47,70.714
"7405",44.47,72.143
"7406",44.47,73.571
"7407",44.47,75
"7408",44.47,76.429
"7409",44.47,77.857
"7410",44.47,79.286
"7411",44.47,80.714
"7412",44.47,82.143
"7413",44.47,83.571
"7414",44.47,85
"7415",44.47,86.429
"7416",44.47,87.857
"7417",44.47,89.286
"7418",44.47,90.714
"7419",44.47,92.143
"7420",44.47,93.571
"7421",44.47,95
"7422",44.47,96.429
"7423",44.47,97.857
"7424",44.47,99.286
"7425",44.47,100.714
"7426",44.47,102.143
"7427",44.47,103.571
"7428",44.47,105
"7429",44.47,106.429
"7430",44.47,107.857
"7431",44.47,109.286
"7432",44.47,110.714
"7433",44.47,112.143
"7434",44.47,113.571
"7435",44.47,115
"7436",44.47,116.429
"7437",44.47,117.857
"7438",44.47,119.286
"7439",44.47,120.714
"7440",44.47,122.143
"7441",44.47,123.571
"7442",44.47,125
"7443",44.47,126.429
"7444",44.47,127.857
"7445",44.47,129.286
"7446",44.47,130.714
"7447",44.47,132.143
"7448",44.47,133.571
"7449",44.47,135
"7450",44.47,142.143
"7451",44.47,236.429
"7452",44.47,237.857
"7453",44.47,239.286
"7454",44.47,240.714
"7455",44.47,242.143
"7456",44.47,243.571
"7457",44.47,245
"7458",44.47,246.429
"7459",44.47,247.857
"7460",44.47,249.286
"7461",44.47,250.714
"7462",44.47,252.143
"7463",44.47,253.571
"7464",44.47,255
"7465",44.47,256.429
"7466",44.47,257.857
"7467",44.47,259.286
"7468",44.47,260.714
"7469",44.47,262.143
"7470",44.47,263.571
"7471",44.47,265
"7472",44.47,266.429
"7473",44.47,267.857
"7474",44.47,269.286
"7475",44.47,270.714
"7476",44.47,272.143
"7477",44.47,275
"7478",44.47,276.429
"7479",44.47,279.286
"7480",44.47,280.714
"7481",44.47,282.143
"7482",44.47,283.571
"7483",44.47,285
"7484",44.47,286.429
"7485",44.47,287.857
"7486",44.47,289.286
"7487",44.47,290.714
"7488",44.47,295
"7489",44.47,296.429
"7490",44.47,359.286
"7491",45.485,0.714
"7492",45.485,2.143
"7493",45.485,3.571
"7494",45.485,5
"7495",45.485,6.429
"7496",45.485,7.857
"7497",45.485,9.286
"7498",45.485,10.714
"7499",45.485,12.143
"7500",45.485,13.571
"7501",45.485,15
"7502",45.485,16.429
"7503",45.485,17.857
"7504",45.485,19.286
"7505",45.485,20.714
"7506",45.485,22.143
"7507",45.485,23.571
"7508",45.485,25
"7509",45.485,26.429
"7510",45.485,27.857
"7511",45.485,29.286
"7512",45.485,33.571
"7513",45.485,35
"7514",45.485,37.857
"7515",45.485,39.286
"7516",45.485,40.714
"7517",45.485,42.143
"7518",45.485,43.571
"7519",45.485,45
"7520",45.485,46.429
"7521",45.485,53.571
"7522",45.485,55
"7523",45.485,56.429
"7524",45.485,57.857
"7525",45.485,59.286
"7526",45.485,60.714
"7527",45.485,62.143
"7528",45.485,63.571
"7529",45.485,65
"7530",45.485,66.429
"7531",45.485,67.857
"7532",45.485,69.286
"7533",45.485,70.714
"7534",45.485,72.143
"7535",45.485,73.571
"7536",45.485,75
"7537",45.485,76.429
"7538",45.485,77.857
"7539",45.485,79.286
"7540",45.485,80.714
"7541",45.485,82.143
"7542",45.485,83.571
"7543",45.485,85
"7544",45.485,86.429
"7545",45.485,87.857
"7546",45.485,89.286
"7547",45.485,90.714
"7548",45.485,92.143
"7549",45.485,93.571
"7550",45.485,95
"7551",45.485,96.429
"7552",45.485,97.857
"7553",45.485,99.286
"7554",45.485,100.714
"7555",45.485,102.143
"7556",45.485,103.571
"7557",45.485,105
"7558",45.485,106.429
"7559",45.485,107.857
"7560",45.485,109.286
"7561",45.485,110.714
"7562",45.485,112.143
"7563",45.485,113.571
"7564",45.485,115
"7565",45.485,116.429
"7566",45.485,117.857
"7567",45.485,119.286
"7568",45.485,120.714
"7569",45.485,122.143
"7570",45.485,123.571
"7571",45.485,125
"7572",45.485,126.429
"7573",45.485,127.857
"7574",45.485,129.286
"7575",45.485,130.714
"7576",45.485,132.143
"7577",45.485,133.571
"7578",45.485,135
"7579",45.485,136.429
"7580",45.485,236.429
"7581",45.485,237.857
"7582",45.485,239.286
"7583",45.485,240.714
"7584",45.485,242.143
"7585",45.485,243.571
"7586",45.485,245
"7587",45.485,246.429
"7588",45.485,247.857
"7589",45.485,249.286
"7590",45.485,250.714
"7591",45.485,252.143
"7592",45.485,253.571
"7593",45.485,255
"7594",45.485,256.429
"7595",45.485,257.857
"7596",45.485,259.286
"7597",45.485,260.714
"7598",45.485,262.143
"7599",45.485,263.571
"7600",45.485,265
"7601",45.485,266.429
"7602",45.485,267.857
"7603",45.485,269.286
"7604",45.485,270.714
"7605",45.485,272.143
"7606",45.485,275
"7607",45.485,280.714
"7608",45.485,282.143
"7609",45.485,283.571
"7610",45.485,285
"7611",45.485,286.429
"7612",45.485,287.857
"7613",45.485,289.286
"7614",45.485,290.714
"7615",45.485,292.143
"7616",45.485,293.571
"7617",45.485,296.429
"7618",45.485,297.857
"7619",45.485,359.286
"7620",46.499,0.714
"7621",46.499,2.143
"7622",46.499,3.571
"7623",46.499,5
"7624",46.499,6.429
"7625",46.499,7.857
"7626",46.499,9.286
"7627",46.499,10.714
"7628",46.499,12.143
"7629",46.499,13.571
"7630",46.499,15
"7631",46.499,16.429
"7632",46.499,17.857
"7633",46.499,19.286
"7634",46.499,20.714
"7635",46.499,22.143
"7636",46.499,23.571
"7637",46.499,25
"7638",46.499,26.429
"7639",46.499,27.857
"7640",46.499,29.286
"7641",46.499,30.714
"7642",46.499,33.571
"7643",46.499,35
"7644",46.499,37.857
"7645",46.499,39.286
"7646",46.499,40.714
"7647",46.499,42.143
"7648",46.499,43.571
"7649",46.499,45
"7650",46.499,46.429
"7651",46.499,47.857
"7652",46.499,49.286
"7653",46.499,53.571
"7654",46.499,55
"7655",46.499,56.429
"7656",46.499,57.857
"7657",46.499,59.286
"7658",46.499,62.143
"7659",46.499,63.571
"7660",46.499,65
"7661",46.499,66.429
"7662",46.499,67.857
"7663",46.499,69.286
"7664",46.499,70.714
"7665",46.499,72.143
"7666",46.499,73.571
"7667",46.499,76.429
"7668",46.499,79.286
"7669",46.499,80.714
"7670",46.499,82.143
"7671",46.499,83.571
"7672",46.499,85
"7673",46.499,86.429
"7674",46.499,87.857
"7675",46.499,89.286
"7676",46.499,90.714
"7677",46.499,92.143
"7678",46.499,93.571
"7679",46.499,95
"7680",46.499,96.429
"7681",46.499,97.857
"7682",46.499,99.286
"7683",46.499,100.714
"7684",46.499,102.143
"7685",46.499,103.571
"7686",46.499,105
"7687",46.499,106.429
"7688",46.499,107.857
"7689",46.499,109.286
"7690",46.499,110.714
"7691",46.499,112.143
"7692",46.499,113.571
"7693",46.499,115
"7694",46.499,116.429
"7695",46.499,117.857
"7696",46.499,119.286
"7697",46.499,120.714
"7698",46.499,122.143
"7699",46.499,123.571
"7700",46.499,125
"7701",46.499,126.429
"7702",46.499,127.857
"7703",46.499,129.286
"7704",46.499,130.714
"7705",46.499,132.143
"7706",46.499,133.571
"7707",46.499,135
"7708",46.499,136.429
"7709",46.499,137.857
"7710",46.499,142.143
"7711",46.499,236.429
"7712",46.499,237.857
"7713",46.499,239.286
"7714",46.499,240.714
"7715",46.499,242.143
"7716",46.499,243.571
"7717",46.499,245
"7718",46.499,246.429
"7719",46.499,247.857
"7720",46.499,249.286
"7721",46.499,250.714
"7722",46.499,252.143
"7723",46.499,253.571
"7724",46.499,255
"7725",46.499,256.429
"7726",46.499,257.857
"7727",46.499,259.286
"7728",46.499,260.714
"7729",46.499,262.143
"7730",46.499,263.571
"7731",46.499,265
"7732",46.499,266.429
"7733",46.499,267.857
"7734",46.499,269.286
"7735",46.499,270.714
"7736",46.499,272.143
"7737",46.499,273.571
"7738",46.499,276.429
"7739",46.499,277.857
"7740",46.499,279.286
"7741",46.499,280.714
"7742",46.499,282.143
"7743",46.499,283.571
"7744",46.499,285
"7745",46.499,286.429
"7746",46.499,287.857
"7747",46.499,289.286
"7748",46.499,290.714
"7749",46.499,292.143
"7750",46.499,293.571
"7751",46.499,295
"7752",46.499,296.429
"7753",46.499,299.286
"7754",46.499,359.286
"7755",47.514,0.714
"7756",47.514,2.143
"7757",47.514,3.571
"7758",47.514,5
"7759",47.514,6.429
"7760",47.514,7.857
"7761",47.514,9.286
"7762",47.514,10.714
"7763",47.514,12.143
"7764",47.514,13.571
"7765",47.514,15
"7766",47.514,16.429
"7767",47.514,17.857
"7768",47.514,19.286
"7769",47.514,20.714
"7770",47.514,22.143
"7771",47.514,23.571
"7772",47.514,25
"7773",47.514,26.429
"7774",47.514,27.857
"7775",47.514,29.286
"7776",47.514,30.714
"7777",47.514,32.143
"7778",47.514,33.571
"7779",47.514,35
"7780",47.514,36.429
"7781",47.514,37.857
"7782",47.514,39.286
"7783",47.514,40.714
"7784",47.514,42.143
"7785",47.514,43.571
"7786",47.514,45
"7787",47.514,46.429
"7788",47.514,47.857
"7789",47.514,49.286
"7790",47.514,50.714
"7791",47.514,52.143
"7792",47.514,53.571
"7793",47.514,55
"7794",47.514,56.429
"7795",47.514,57.857
"7796",47.514,59.286
"7797",47.514,60.714
"7798",47.514,62.143
"7799",47.514,63.571
"7800",47.514,65
"7801",47.514,66.429
"7802",47.514,67.857
"7803",47.514,69.286
"7804",47.514,70.714
"7805",47.514,72.143
"7806",47.514,73.571
"7807",47.514,75
"7808",47.514,76.429
"7809",47.514,77.857
"7810",47.514,79.286
"7811",47.514,80.714
"7812",47.514,82.143
"7813",47.514,83.571
"7814",47.514,85
"7815",47.514,86.429
"7816",47.514,87.857
"7817",47.514,89.286
"7818",47.514,90.714
"7819",47.514,92.143
"7820",47.514,93.571
"7821",47.514,95
"7822",47.514,96.429
"7823",47.514,97.857
"7824",47.514,99.286
"7825",47.514,100.714
"7826",47.514,102.143
"7827",47.514,103.571
"7828",47.514,105
"7829",47.514,106.429
"7830",47.514,107.857
"7831",47.514,109.286
"7832",47.514,110.714
"7833",47.514,112.143
"7834",47.514,113.571
"7835",47.514,115
"7836",47.514,116.429
"7837",47.514,117.857
"7838",47.514,119.286
"7839",47.514,120.714
"7840",47.514,122.143
"7841",47.514,123.571
"7842",47.514,125
"7843",47.514,126.429
"7844",47.514,127.857
"7845",47.514,129.286
"7846",47.514,130.714
"7847",47.514,132.143
"7848",47.514,133.571
"7849",47.514,135
"7850",47.514,136.429
"7851",47.514,137.857
"7852",47.514,142.143
"7853",47.514,236.429
"7854",47.514,237.857
"7855",47.514,239.286
"7856",47.514,240.714
"7857",47.514,242.143
"7858",47.514,243.571
"7859",47.514,245
"7860",47.514,246.429
"7861",47.514,247.857
"7862",47.514,249.286
"7863",47.514,250.714
"7864",47.514,252.143
"7865",47.514,253.571
"7866",47.514,255
"7867",47.514,256.429
"7868",47.514,257.857
"7869",47.514,259.286
"7870",47.514,260.714
"7871",47.514,262.143
"7872",47.514,263.571
"7873",47.514,265
"7874",47.514,266.429
"7875",47.514,267.857
"7876",47.514,276.429
"7877",47.514,277.857
"7878",47.514,279.286
"7879",47.514,280.714
"7880",47.514,282.143
"7881",47.514,283.571
"7882",47.514,285
"7883",47.514,286.429
"7884",47.514,287.857
"7885",47.514,289.286
"7886",47.514,290.714
"7887",47.514,292.143
"7888",47.514,293.571
"7889",47.514,295
"7890",47.514,306.429
"7891",47.514,357.857
"7892",47.514,359.286
"7893",48.528,0.714
"7894",48.528,2.143
"7895",48.528,3.571
"7896",48.528,5
"7897",48.528,6.429
"7898",48.528,7.857
"7899",48.528,9.286
"7900",48.528,10.714
"7901",48.528,12.143
"7902",48.528,13.571
"7903",48.528,15
"7904",48.528,16.429
"7905",48.528,17.857
"7906",48.528,19.286
"7907",48.528,20.714
"7908",48.528,22.143
"7909",48.528,23.571
"7910",48.528,25
"7911",48.528,26.429
"7912",48.528,27.857
"7913",48.528,29.286
"7914",48.528,30.714
"7915",48.528,32.143
"7916",48.528,33.571
"7917",48.528,35
"7918",48.528,36.429
"7919",48.528,37.857
"7920",48.528,39.286
"7921",48.528,40.714
"7922",48.528,42.143
"7923",48.528,43.571
"7924",48.528,45
"7925",48.528,46.429
"7926",48.528,47.857
"7927",48.528,49.286
"7928",48.528,50.714
"7929",48.528,52.143
"7930",48.528,53.571
"7931",48.528,55
"7932",48.528,56.429
"7933",48.528,57.857
"7934",48.528,59.286
"7935",48.528,60.714
"7936",48.528,62.143
"7937",48.528,63.571
"7938",48.528,65
"7939",48.528,66.429
"7940",48.528,67.857
"7941",48.528,69.286
"7942",48.528,70.714
"7943",48.528,72.143
"7944",48.528,73.571
"7945",48.528,75
"7946",48.528,76.429
"7947",48.528,77.857
"7948",48.528,79.286
"7949",48.528,80.714
"7950",48.528,82.143
"7951",48.528,83.571
"7952",48.528,85
"7953",48.528,86.429
"7954",48.528,87.857
"7955",48.528,89.286
"7956",48.528,90.714
"7957",48.528,92.143
"7958",48.528,93.571
"7959",48.528,95
"7960",48.528,96.429
"7961",48.528,97.857
"7962",48.528,99.286
"7963",48.528,100.714
"7964",48.528,102.143
"7965",48.528,103.571
"7966",48.528,105
"7967",48.528,106.429
"7968",48.528,107.857
"7969",48.528,109.286
"7970",48.528,110.714
"7971",48.528,112.143
"7972",48.528,113.571
"7973",48.528,115
"7974",48.528,116.429
"7975",48.528,117.857
"7976",48.528,119.286
"7977",48.528,120.714
"7978",48.528,122.143
"7979",48.528,123.571
"7980",48.528,125
"7981",48.528,126.429
"7982",48.528,127.857
"7983",48.528,129.286
"7984",48.528,130.714
"7985",48.528,132.143
"7986",48.528,133.571
"7987",48.528,135
"7988",48.528,136.429
"7989",48.528,137.857
"7990",48.528,139.286
"7991",48.528,142.143
"7992",48.528,236.429
"7993",48.528,237.857
"7994",48.528,239.286
"7995",48.528,240.714
"7996",48.528,242.143
"7997",48.528,243.571
"7998",48.528,245
"7999",48.528,246.429
"8000",48.528,247.857
"8001",48.528,249.286
"8002",48.528,250.714
"8003",48.528,252.143
"8004",48.528,253.571
"8005",48.528,255
"8006",48.528,256.429
"8007",48.528,257.857
"8008",48.528,259.286
"8009",48.528,260.714
"8010",48.528,262.143
"8011",48.528,263.571
"8012",48.528,265
"8013",48.528,266.429
"8014",48.528,267.857
"8015",48.528,269.286
"8016",48.528,270.714
"8017",48.528,275
"8018",48.528,276.429
"8019",48.528,277.857
"8020",48.528,279.286
"8021",48.528,280.714
"8022",48.528,282.143
"8023",48.528,283.571
"8024",48.528,285
"8025",48.528,286.429
"8026",48.528,287.857
"8027",48.528,289.286
"8028",48.528,290.714
"8029",48.528,292.143
"8030",48.528,293.571
"8031",48.528,295
"8032",48.528,302.143
"8033",48.528,303.571
"8034",48.528,305
"8035",48.528,356.429
"8036",48.528,357.857
"8037",48.528,359.286
"8038",49.543,0.714
"8039",49.543,2.143
"8040",49.543,3.571
"8041",49.543,5
"8042",49.543,6.429
"8043",49.543,7.857
"8044",49.543,9.286
"8045",49.543,10.714
"8046",49.543,12.143
"8047",49.543,13.571
"8048",49.543,15
"8049",49.543,16.429
"8050",49.543,17.857
"8051",49.543,19.286
"8052",49.543,20.714
"8053",49.543,22.143
"8054",49.543,23.571
"8055",49.543,25
"8056",49.543,26.429
"8057",49.543,27.857
"8058",49.543,29.286
"8059",49.543,30.714
"8060",49.543,32.143
"8061",49.543,33.571
"8062",49.543,35
"8063",49.543,36.429
"8064",49.543,37.857
"8065",49.543,39.286
"8066",49.543,40.714
"8067",49.543,42.143
"8068",49.543,43.571
"8069",49.543,45
"8070",49.543,46.429
"8071",49.543,47.857
"8072",49.543,49.286
"8073",49.543,50.714
"8074",49.543,52.143
"8075",49.543,53.571
"8076",49.543,55
"8077",49.543,56.429
"8078",49.543,57.857
"8079",49.543,59.286
"8080",49.543,60.714
"8081",49.543,62.143
"8082",49.543,63.571
"8083",49.543,65
"8084",49.543,66.429
"8085",49.543,67.857
"8086",49.543,69.286
"8087",49.543,70.714
"8088",49.543,72.143
"8089",49.543,73.571
"8090",49.543,75
"8091",49.543,76.429
"8092",49.543,77.857
"8093",49.543,79.286
"8094",49.543,80.714
"8095",49.543,82.143
"8096",49.543,83.571
"8097",49.543,85
"8098",49.543,86.429
"8099",49.543,87.857
"8100",49.543,89.286
"8101",49.543,90.714
"8102",49.543,92.143
"8103",49.543,93.571
"8104",49.543,95
"8105",49.543,96.429
"8106",49.543,97.857
"8107",49.543,99.286
"8108",49.543,100.714
"8109",49.543,102.143
"8110",49.543,103.571
"8111",49.543,105
"8112",49.543,106.429
"8113",49.543,107.857
"8114",49.543,109.286
"8115",49.543,110.714
"8116",49.543,112.143
"8117",49.543,113.571
"8118",49.543,115
"8119",49.543,116.429
"8120",49.543,117.857
"8121",49.543,119.286
"8122",49.543,120.714
"8123",49.543,122.143
"8124",49.543,123.571
"8125",49.543,125
"8126",49.543,126.429
"8127",49.543,127.857
"8128",49.543,129.286
"8129",49.543,130.714
"8130",49.543,132.143
"8131",49.543,133.571
"8132",49.543,135
"8133",49.543,136.429
"8134",49.543,137.857
"8135",49.543,139.286
"8136",49.543,142.143
"8137",49.543,143.571
"8138",49.543,233.571
"8139",49.543,235
"8140",49.543,236.429
"8141",49.543,237.857
"8142",49.543,239.286
"8143",49.543,240.714
"8144",49.543,242.143
"8145",49.543,243.571
"8146",49.543,245
"8147",49.543,246.429
"8148",49.543,247.857
"8149",49.543,249.286
"8150",49.543,250.714
"8151",49.543,252.143
"8152",49.543,253.571
"8153",49.543,255
"8154",49.543,256.429
"8155",49.543,257.857
"8156",49.543,259.286
"8157",49.543,260.714
"8158",49.543,262.143
"8159",49.543,263.571
"8160",49.543,265
"8161",49.543,266.429
"8162",49.543,267.857
"8163",49.543,269.286
"8164",49.543,270.714
"8165",49.543,272.143
"8166",49.543,273.571
"8167",49.543,275
"8168",49.543,276.429
"8169",49.543,277.857
"8170",49.543,279.286
"8171",49.543,280.714
"8172",49.543,282.143
"8173",49.543,283.571
"8174",49.543,285
"8175",49.543,286.429
"8176",49.543,287.857
"8177",49.543,289.286
"8178",49.543,290.714
"8179",49.543,292.143
"8180",49.543,296.429
"8181",49.543,302.143
"8182",49.543,303.571
"8183",50.557,2.143
"8184",50.557,3.571
"8185",50.557,5
"8186",50.557,6.429
"8187",50.557,7.857
"8188",50.557,9.286
"8189",50.557,10.714
"8190",50.557,12.143
"8191",50.557,13.571
"8192",50.557,15
"8193",50.557,16.429
"8194",50.557,17.857
"8195",50.557,19.286
"8196",50.557,20.714
"8197",50.557,22.143
"8198",50.557,23.571
"8199",50.557,25
"8200",50.557,26.429
"8201",50.557,27.857
"8202",50.557,29.286
"8203",50.557,30.714
"8204",50.557,32.143
"8205",50.557,33.571
"8206",50.557,35
"8207",50.557,36.429
"8208",50.557,37.857
"8209",50.557,39.286
"8210",50.557,40.714
"8211",50.557,42.143
"8212",50.557,43.571
"8213",50.557,45
"8214",50.557,46.429
"8215",50.557,47.857
"8216",50.557,49.286
"8217",50.557,50.714
"8218",50.557,52.143
"8219",50.557,53.571
"8220",50.557,55
"8221",50.557,56.429
"8222",50.557,57.857
"8223",50.557,59.286
"8224",50.557,60.714
"8225",50.557,62.143
"8226",50.557,63.571
"8227",50.557,65
"8228",50.557,66.429
"8229",50.557,67.857
"8230",50.557,69.286
"8231",50.557,70.714
"8232",50.557,72.143
"8233",50.557,73.571
"8234",50.557,75
"8235",50.557,76.429
"8236",50.557,77.857
"8237",50.557,79.286
"8238",50.557,80.714
"8239",50.557,82.143
"8240",50.557,83.571
"8241",50.557,85
"8242",50.557,86.429
"8243",50.557,87.857
"8244",50.557,89.286
"8245",50.557,90.714
"8246",50.557,92.143
"8247",50.557,93.571
"8248",50.557,95
"8249",50.557,96.429
"8250",50.557,97.857
"8251",50.557,99.286
"8252",50.557,100.714
"8253",50.557,102.143
"8254",50.557,103.571
"8255",50.557,105
"8256",50.557,106.429
"8257",50.557,107.857
"8258",50.557,109.286
"8259",50.557,110.714
"8260",50.557,112.143
"8261",50.557,113.571
"8262",50.557,115
"8263",50.557,116.429
"8264",50.557,117.857
"8265",50.557,119.286
"8266",50.557,120.714
"8267",50.557,122.143
"8268",50.557,123.571
"8269",50.557,125
"8270",50.557,126.429
"8271",50.557,127.857
"8272",50.557,129.286
"8273",50.557,130.714
"8274",50.557,132.143
"8275",50.557,133.571
"8276",50.557,135
"8277",50.557,136.429
"8278",50.557,137.857
"8279",50.557,139.286
"8280",50.557,142.143
"8281",50.557,143.571
"8282",50.557,232.143
"8283",50.557,233.571
"8284",50.557,235
"8285",50.557,236.429
"8286",50.557,237.857
"8287",50.557,239.286
"8288",50.557,240.714
"8289",50.557,242.143
"8290",50.557,243.571
"8291",50.557,245
"8292",50.557,246.429
"8293",50.557,247.857
"8294",50.557,249.286
"8295",50.557,250.714
"8296",50.557,252.143
"8297",50.557,253.571
"8298",50.557,255
"8299",50.557,256.429
"8300",50.557,257.857
"8301",50.557,259.286
"8302",50.557,260.714
"8303",50.557,262.143
"8304",50.557,263.571
"8305",50.557,265
"8306",50.557,266.429
"8307",50.557,267.857
"8308",50.557,269.286
"8309",50.557,270.714
"8310",50.557,272.143
"8311",50.557,273.571
"8312",50.557,275
"8313",50.557,276.429
"8314",50.557,277.857
"8315",50.557,279.286
"8316",50.557,280.714
"8317",50.557,282.143
"8318",50.557,283.571
"8319",50.557,285
"8320",50.557,286.429
"8321",50.557,287.857
"8322",50.557,289.286
"8323",50.557,290.714
"8324",50.557,292.143
"8325",50.557,293.571
"8326",50.557,295
"8327",50.557,296.429
"8328",50.557,297.857
"8329",50.557,299.286
"8330",50.557,303.571
"8331",50.557,356.429
"8332",51.572,0.87
"8333",51.572,4.348
"8334",51.572,6.087
"8335",51.572,7.826
"8336",51.572,9.565
"8337",51.572,11.304
"8338",51.572,13.043
"8339",51.572,14.783
"8340",51.572,16.522
"8341",51.572,18.261
"8342",51.572,20
"8343",51.572,21.739
"8344",51.572,23.478
"8345",51.572,25.217
"8346",51.572,26.957
"8347",51.572,28.696
"8348",51.572,30.435
"8349",51.572,32.174
"8350",51.572,33.913
"8351",51.572,35.652
"8352",51.572,37.391
"8353",51.572,39.13
"8354",51.572,40.87
"8355",51.572,42.609
"8356",51.572,44.348
"8357",51.572,46.087
"8358",51.572,47.826
"8359",51.572,49.565
"8360",51.572,51.304
"8361",51.572,53.043
"8362",51.572,54.783
"8363",51.572,56.522
"8364",51.572,58.261
"8365",51.572,60
"8366",51.572,61.739
"8367",51.572,63.478
"8368",51.572,65.217
"8369",51.572,66.957
"8370",51.572,68.696
"8371",51.572,70.435
"8372",51.572,72.174
"8373",51.572,73.913
"8374",51.572,75.652
"8375",51.572,77.391
"8376",51.572,79.13
"8377",51.572,80.87
"8378",51.572,82.609
"8379",51.572,84.348
